ID,CPUmodel,GPUmodel,TotCred,RAC
726249,INTEL(R) CORE(TM) I7-6820HQ CPU @ 2.70GHZ [FAMILY 6 MODEL 94 STEPPING 3],[CUDA|QUADRO M2000M|1|4095MB|38299|102][INTEL|INTEL(R) HD GRAPHICS 530|1|6460MB||200],32412.82381,344.503595
726251,AMD RYZEN 5 5600X 6-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3060|1|4095MB|51179|300],4933.266755,166.520738
726256,AMD A8-4555M APU WITH RADEON(TM) HD GRAPHICS [FAMILY 21 MODEL 16 STEPPING 1],[CAL|AMD RADEON HD 7500/7600/8500/8600 SERIES (DEVASTATOR)|1|768MB|1.4.1848|102],1384.847302,8.72566
726263,AMD RYZEN 7 6800H WITH RADEON GRAPHICS [FAMILY 25 MODEL 68 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 3060 LAPTOP GPU|1|6143MB|51640|300][CAL|AMD RADEON(TM) GRAPHICS|1|6180MB||200],8377.312577,3.387559
726274,INTEL(R) CORE(TM) I7-9700KF CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 13],[CUDA|NVIDIA GEFORCE GT 730|1|2048MB|47381|300],7445.587232,37.827509
726276,INTEL(R) CORE(TM) I5-4670 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE GTX 760|1|2048MB|45671|102][INTEL|INTEL(R) HD GRAPHICS 4600|1|1629MB||102],529.513156,4.195577
726277,INTEL(R) CORE(TM) I5-10400F CPU @ 2.90GHZ [FAMILY 6 MODEL 165 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 1660 SUPER|1|6143MB|52802|300],602.767058,17.420494
726279,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3080 TI|1|4095MB|53141|300],1757.043114,31.067464
726283,AMD ATHLON(TM) X2 240 PROCESSOR [FAMILY 16 MODEL 6 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 750 TI|1|2047MB|53141|300],10314.093057,30.599954
726285,AMD RYZEN 7 3700X 8-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE GTX 1070|1|4095MB|51694|300],214204.39953,1305.064999
726288,AMD RYZEN 5 5600X 6-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|GEFORCE GTX 1660 TI|1|6144MB|45751|102],290633.054458,1016.155319
726292,AARCH64 PROCESSOR REV 2 (AARCH64) [IMPL 0X41 ARCH 8 VARIANT 0X0 PART 0XD03 REV 4],NONE,1847.789143,7.243297
726293,INTEL(R) CORE(TM) I5-4590 CPU @ 3.30GHZ [FAMILY 6 MODEL 60 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 4600|1|1629MB||102],37156.988953,320.149035
726294,AMD RYZEN 9 5900X 12-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CAL|AMD RADEON RX 6700 XT|1|12272MB||200],130182.927892,3999.479455
726295,INTEL(R) CORE(TM) I5-8265U CPU @ 1.60GHZ [FAMILY 6 MODEL 142 STEPPING 11],NONE,3257.061752,10.789128
726296,[IMPL 0X41 ARCH 8 VARIANT 0X0 PART 0XD03 REV 4],[OPENCL_GPU|MALI-T830|1|1820MB|102],41331.514105,140.598208
726298,AMD RYZEN 5 5600X 6-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3060|1|12287MB|53141|300],75473.248696,1024.566052
726299,INTEL(R) CORE(TM) I7-8700K CPU @ 3.70GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE RTX 3070|1|8191MB|52698|300],366722.081288,3076.900347
726300,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE GTX 750 TI|1|2047MB|51694|300],45524.911626,21.630527
726304,AMD FX(TM)-6300 SIX-CORE PROCESSOR [FAMILY 21 MODEL 2 STEPPING 0],[CUDA|NVIDIA GEFORCE GTX 750 TI|1|2047MB|51694|300],9377.701139,19.700026
726305,INTEL(R) CORE(TM) I7-9700 CPU @ 3.00GHZ [FAMILY 6 MODEL 158 STEPPING 13],[CUDA|QUADRO P620|1|2048MB|47247|300][INTEL|INTEL(R) UHD GRAPHICS 630|1|6463MB||300],7776.445844,20.073224
726318,AMD RYZEN 5 5600H WITH RADEON GRAPHICS [FAMILY 25 MODEL 80 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3050 LAPTOP GPU|1|4095MB|52656|300][CAL|AMD RADEON(TM) GRAPHICS|1|6213MB||200],5461.365926,25.769016
726320,AMD RYZEN 5 3600 6-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE GTX 1070|1|8112MB|52599|300],1.421156477346e6,12108.331982
726322,AMD RYZEN 5 5600X 6-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3070|1|8191MB|53129|300],27342.248039,224.675114
726324,INTEL(R) CORE(TM) I7-8750H CPU @ 2.20GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE GTX 1050|1|4095MB|53141|300][INTEL|INTEL(R) UHD GRAPHICS 630|1|6493MB||201],1725.724958,9.774901
726327,13TH GEN INTEL(R) CORE(TM) I5-13600K [FAMILY 6 MODEL 183 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 3090|2|24575MB|53141|300][INTEL|INTEL(R) UHD GRAPHICS 770|1|26127MB||300],909639.087306,5035.585967
726340,INTEL(R) CORE(TM) I5-7600 CPU @ 3.50GHZ [FAMILY 6 MODEL 158 STEPPING 9],[CUDA|NVIDIA GEFORCE GTX 1060 6GB|1|4095MB|53141|300],6597.140473,54.031653
726346,11TH GEN INTEL(R) CORE(TM) I7-1165G7 @ 2.80GHZ [FAMILY 6 MODEL 140 STEPPING 1],[CUDA|NVIDIA GEFORCE MX350|1|2047MB|52737|300][INTEL|INTEL(R) IRIS(R) XE GRAPHICS|1|6442MB||300],667.44584,1.439411
726349,12TH GEN INTEL(R) CORE(TM) I7-12700F [FAMILY 6 MODEL 151 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 2080|1|8191MB|53129|300],46401.202988,88.308142
726351,INTEL(R) CORE(TM) I5-6500 CPU @ 3.20GHZ [FAMILY 6 MODEL 94 STEPPING 3],[CAL|AMD RADEON(TM) RX 560 SERIES|1|2048MB||200],155.58264,5.704514
726354,INTEL(R) CORE(TM) I5-9400F CPU @ 2.90GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE RTX 2070 SUPER|1|8191MB|52849|300],56142.576779,126.996648
726358,AMD PHENOM(TM) II X4 B55 PROCESSOR [FAMILY 16 MODEL 4 STEPPING 3],[CUDA|GEFORCE GT 610|1|2048MB|39135|101],15343.665081,28.353726
726360,INTEL(R) CORE(TM) I3-4170 CPU @ 3.70GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 1060 3GB|1|3071MB|51694|300],23867.99376,45.31945
726361,INTEL(R) CORE(TM) I7-4910MQ CPU @ 2.90GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|QUADRO K2100M|1|1999MB|39015|102],7611.913207,36.234402
726362,INTEL(R) CORE(TM) I7-8750H CPU @ 2.20GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE GTX 1070|1|8191MB|52824|300],68825.049934,485.253319
726364,MT6853V/NZA [IMPL 0X41 ARCH 8 VARIANT 0X2 PART 0XD05 REV 0],NONE,12283.550742,148.624026
726369,INTEL(R) XEON(R) CPU E3-1220 V3 @ 3.10GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,540.451398,5.501174
726374,INTEL(R) CORE(TM) I7-9700KF CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 12],[CUDA|NVIDIA GEFORCE RTX 2080 TI|1|11263MB|53129|300],40140.866123,1.056043
726381,AMD RYZEN 7 5800H WITH RADEON GRAPHICS [FAMILY 25 MODEL 80 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3060 LAPTOP GPU|1|6143MB|51278|300][CAL|AMD RADEON(TM) GRAPHICS|1|6212MB||200],1836.577258,67.936482
726382,AMD RYZEN THREADRIPPER 2990WX 32-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3060|1|12287MB|53118|300],302198.839244,796.912461
726390,AARCH64 PROCESSOR REV 3 (AARCH64),NONE,2345.666883,26.690602
726393,AMD RYZEN 9 3900X 12-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3070|1|8192MB|47141|300],19284.95207,80.516527
726394,INTEL(R) XEON(R) CPU E5-2683 V3 @ 2.00GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CAL|RADEON RX 570 SERIES|1|4096MB||200],14108.419526,57.3957
726396,INTEL(R) CORE(TM) I5-10500 CPU @ 3.10GHZ [X86 FAMILY 6 MODEL 165 STEPPING 3],[CAL|AMD RADEON PRO 5300 COMPUTE ENGINE|1|4080MB||102],46355.314999,186.050353
726397,AMD RYZEN 9 7950X 16-CORE PROCESSOR [FAMILY 25 MODEL 97 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3080|2|12045MB|52599|300],596099.009306,5269.160511
726398,INTEL(R) CORE(TM) I5-10600K CPU @ 4.10GHZ [FAMILY 6 MODEL 165 STEPPING 5],[CUDA|NVIDIA GEFORCE RTX 3070 TI|1|8191MB|53118|300],19859.875182,10.861597
726399,INTEL(R) CORE(TM) I7-6700 CPU @ 3.40GHZ [FAMILY 6 MODEL 94 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 1060 6GB|1|6143MB|51694|300],1762.622671,5.549051
726401,AMD EPYC 7V12 64-CORE PROCESSOR [FAMILY 23 MODEL 49 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3080|3|12045MB|52599|300],735603.569387,5363.850065
726404,11TH GEN INTEL(R) CORE(TM) I7-11700K @ 3.60GHZ [FAMILY 6 MODEL 167 STEPPING 1],[CAL|AMD RADEON R7 350 SERIES|1|3072MB||102],861286.81756,5610.990199
726405,SM8350 [IMPL 0X41 ARCH 8 VARIANT 0X2 PART 0XD05 REV 0],NONE,8706.495567,36.08536
726406,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3080 TI|2|12045MB|52599|300],652758.11603,5714.82837
726409,AMD RYZEN 7 5800X 8-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],[CAL|AMD RADEON RX 6600 XT|1|8176MB||200],427352.867993,2526.5142
726410,AMD RYZEN 5 5600X 6-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 2060|1|6143MB|53141|300],120066.146431,370.830994
726411,AMD OPTERON(TM) PROCESSOR 6274 [FAMILY 21 MODEL 1 STEPPING 2],NONE,87667.701934,2.33361
726412,INTEL(R) CORE(TM) I5-10210U CPU @ 1.60GHZ [FAMILY 6 MODEL 142 STEPPING 12],[INTEL|INTEL(R) UHD GRAPHICS|1|4844MB||201],4546.890112,25.700441
726414,AMD EPYC 7713 64-CORE PROCESSOR [FAMILY 25 MODEL 1 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 3080|3|12037MB|52599|300],691115.307312,5038.338352
726415,AMD ATHLON(TM) II X2 240 PROCESSOR [FAMILY 16 MODEL 6 STEPPING 2],NONE,30630.202306,173.374957
726420,BCM2835 [IMPL 0X41 ARCH 8 VARIANT 0X0 PART 0XD08 REV 3],NONE,1536.778812,48.149818
726421,ARMV7 PROCESSOR REV 4 (V7L) [IMPL 0X41 ARCH 7 VARIANT 0X0 PART 0XD03 REV 4],NONE,961.824982,6.810558
726422,INTEL(R) CORE(TM) I5-4300M CPU @ 2.60GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,114110.329888,703.505091
726426,11TH GEN INTEL(R) CORE(TM) I7-11370H @ 3.30GHZ [FAMILY 6 MODEL 140 STEPPING 1],[CUDA|GEFORCE RTX 3050 LAPTOP GPU|1|4096MB|46179|102][INTEL|INTEL(R) IRIS(R) XE GRAPHICS|1|6471MB||300],125278.549402,105.76032
726429,AMD RYZEN 9 5900X 12-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3090|1|4095MB|47099|300],3.713919656233e6,32898.737774
726430,AMD RYZEN 9 5900X 12-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3070|1|8191MB|53141|300],38789.955268,3.441577
726431,AARCH64 PROCESSOR REV 3 (AARCH64),[OPENCL_GPU|MALI-T720|1|1956MB|102],9195.336031,68.067092
726433,ARMV7 PROCESSOR REV 4 (V7L) [IMPL 0X41 ARCH 7 VARIANT 0X0 PART 0XD03 REV 4],NONE,1913.82545,1.86158
726436,INTEL(R) CORE(TM) I5-4440 CPU @ 3.10GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE 210|1|512MB|34192|100],5724.598152,90.833883
726440,ARMV7 PROCESSOR REV 1 (V7L) [IMPL 0X51 ARCH 7 VARIANT 0X2 PART 0X06F REV 1],NONE,3866.842289,10.990804
726443,12TH GEN INTEL(R) CORE(TM) I5-12600K [FAMILY 6 MODEL 151 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3080|1|12287MB|53141|300],47924.483671,589.040646
726447,AMD RYZEN 9 5900HX WITH RADEON GRAPHICS [FAMILY 25 MODEL 80 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3080 LAPTOP GPU|1|16383MB|52849|300][CAL|AMD RADEON(TM) GRAPHICS|1|12385MB||200],49990.464039,109.29146
726498,INTEL(R) CELERON(R) CPU N3150 @ 1.60GHZ [FAMILY 6 MODEL 76 STEPPING 3],[CUDA|GEFORCE 920M|1|2048MB|39135|102][INTEL|INTEL(R) HD GRAPHICS|1|3229MB||102],9903.285896,142.225635
726502,AMD RYZEN 5 5600X 6-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],NONE,178452.262751,5.722487
726503,AMD RYZEN 7 5800X 8-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CAL|AMD RADEON RX 5700 XT|1|8176MB||200],38480.669074,2753.612386
726506,INTEL(R) XEON(R) CPU E5-1620 V4 @ 3.50GHZ [FAMILY 6 MODEL 79 STEPPING 1],[CUDA|QUADRO M2000|1|4095MB|51694|300],12231.307386,6.000721
726507,INTEL(R) CORE(TM) I7-3770 CPU @ 3.40GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CUDA|GEFORCE GT 710|1|2048MB|45671|102],64674.225207,382.596606
726509,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3070|1|4095MB|52589|300],980628.336166,1634.493666
726511,NOTHING,NONE,65040.651102,8.9197
726512,INTEL(R) XEON(R) W-2125 CPU @ 4.00GHZ [FAMILY 6 MODEL 85 STEPPING 4],[CUDA|QUADRO P2000|1|4095MB|47212|300],613532.769792,58.124429
726515,AMD RYZEN 7 3700X 8-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3060|2|12287MB|53141|300],100236.784935,618.051025
726516,AMD RYZEN 7 3800X 8-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE GTX 1050 TI|2|4095MB|53141|300],96721.383011,513.554675
726519,INTEL(R) CORE(TM) I5-6600K CPU @ 3.50GHZ [FAMILY 6 MODEL 94 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 980|1|4095MB|53129|300],815.12773,13.480722
726521,INTEL(R) CORE(TM) I7-6700 CPU @ 3.40GHZ [FAMILY 6 MODEL 94 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 745|1|2048MB|46660|300],3998.522421,49.00811
726525,INTEL(R) CORE(TM) I5-3470 CPU @ 3.20GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CUDA|NVIDIA GEFORCE GTX 1080|1|8191MB|51694|300],389781.627293,6.011989
726526,INTEL(R) CORE(TM) I9-9900K CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 13],[CUDA|NVIDIA GEFORCE RTX 2070|1|4095MB|53118|300],15026.576502,26.751069
726527,INTEL(R) CORE(TM)2 DUO CPU E8500 @ 3.16GHZ [FAMILY 6 MODEL 23 STEPPING 10],NONE,25713.046334,520.123219
726529,INTEL(R) CORE(TM) I5-9400 CPU @ 2.90GHZ [FAMILY 6 MODEL 158 STEPPING 13],NONE,8400.803243,40.103188
726532,PENTIUM(R) DUAL-CORE CPU E6300 @ 2.80GHZ [FAMILY 6 MODEL 23 STEPPING 10],[CUDA|GEFORCE 9300 GE|1|512MB|0|0],1582.998279,5.112034
726537,INTEL(R) CORE(TM) I7-7700HQ CPU @ 2.80GHZ [FAMILY 6 MODEL 158 STEPPING 9],[CUDA|GEFORCE GTX 960M|1|2048MB|44587|102][INTEL|INTEL(R) HD GRAPHICS 630|1|6507MB||201],2657.944086,96.145898
726538,INTEL(R) XEON(R) SILVER 4114 CPU @ 2.20GHZ [FAMILY 6 MODEL 85 STEPPING 4],[CUDA|NVIDIA RTX A5000|1|24563MB|52849|300],13610.62571,125.428258
726542,AMD RYZEN 7 3700X 8-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 2070 SUPER|1|8191MB|53141|300],14723.624226,55.467784
726550,AMD RYZEN 5 5600X 6-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|8191MB|53129|300],11526.717957,56.615449
726553,INTEL(R) XEON(R) CPU E3-1270 V5 @ 3.60GHZ [FAMILY 6 MODEL 94 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 1080|1|8191MB|53129|300],17953.621022,203.335003
726559,ARMV7 PROCESSOR REV 3 (V7L) [IMPL 0X41 ARCH 7 VARIANT 0X0 PART 0XD08 REV 3],NONE,3185.977415,1.112412
726563,AMD SEMPRON(TM) 145 PROCESSOR [FAMILY 16 MODEL 6 STEPPING 3],NONE,10492.819958,95.154451
726564,INTEL(R) CORE(TM) I7-7700 CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 9],[CUDA|QUADRO P1000|1|4095MB|51694|300],13641.0769,68.31464
726565,13TH GEN INTEL(R) CORE(TM) I9-13900K [FAMILY 6 MODEL 183 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 4090|1|24563MB|52647|300][INTEL|INTEL(R) RAPTORLAKE-S MOBILE GRAPHICS CONTROLLER|1|26122MB||300],2.379932022219e6,1804.41496
726566,INTEL(R) CORE(TM) I5-10210U CPU @ 1.60GHZ [FAMILY 6 MODEL 166 STEPPING 0],[CUDA|NVIDIA GEFORCE MX110|1|2047MB|53141|300],48904.122736,394.033353
726567,APPLE M1 MAX,[OPENCL_GPU|APPLE M1 MAX|1|49152MB|102],627781.703243,4926.148454
726570,INTEL(R) CORE(TM) I7-10700 CPU @ 2.90GHZ [FAMILY 6 MODEL 165 STEPPING 5],[CAL|AMD RADEON RX 6400|1|4080MB||200][INTEL|INTEL(R) UHD GRAPHICS 630|1|6464MB||300],2.027704814264e6,14825.052421
726578,INTEL(R) XEON(R) CPU E5-2698 V3 @ 2.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],NONE,120116.443443,1416.846098
726580,INTEL(R) CORE(TM) I7-10700 CPU @ 2.90GHZ [FAMILY 6 MODEL 165 STEPPING 5],[CUDA|NVIDIA GEFORCE GTX 1650 SUPER|1|4095MB|52849|300],447.899683,1.794934
726581,12TH GEN INTEL(R) CORE(TM) I7-12800H [FAMILY 6 MODEL 154 STEPPING 3],[CUDA|NVIDIA RTX A1000 LAPTOP GPU|1|4095MB|51298|300][INTEL|INTEL(R) IRIS(R) XE GRAPHICS|1|12960MB||300],5727.018893,7.747998
726584,AMD 3020E WITH RADEON GRAPHICS [FAMILY 23 MODEL 32 STEPPING 1],NONE,23324.389688,116.605866
726589,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|8191MB|51694|300],2.099445011711e6,5.653564
726591,INTEL(R) XEON(R) CPU E5-2697 V3 @ 2.60GHZ [FAMILY 6 MODEL 63 STEPPING 2],NONE,1.867340974372e6,446.632761
726592,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3070|1|8191MB|51694|300],2.022519262989e6,5.813487
726593,AMD RYZEN 9 7950X 16-CORE PROCESSOR [FAMILY 25 MODEL 97 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 4070 TI|1|12281MB|52802|300],5.485428002764e6,2044.166139
726595,INTEL(R) CORE(TM) I7-8700K CPU @ 3.70GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE GTX 1080|1|4095MB|52756|300],119901.1146,781.387979
726596,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|QUADRO K620|1|2047MB|52849|300],4.168894071029e6,1238.492376
726597,12TH GEN INTEL(R) CORE(TM) I5-12600KF [FAMILY 6 MODEL 151 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 1660 SUPER|1|6143MB|53129|300],13115.645835,51.844956
726598,AMD RYZEN THREADRIPPER 3970X 32-CORE PROCESSOR [FAMILY 23 MODEL 49 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3070 TI|1|8191MB|51694|300],5.936327036288e6,1049.547815
726599,INTEL(R) CORE(TM) I7-7700 CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 9],[CUDA|NVIDIA GEFORCE GTX 1060 6GB|1|6143MB|53118|300],315.684186,1.387957
726601,AMD RYZEN 9 7950X 16-CORE PROCESSOR [FAMILY 25 MODEL 97 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3060|1|12287MB|51694|300],5.392173576155e6,1099.841553
726602,INTEL(R) CORE(TM) I7-4770 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 1050 TI|1|4095MB|51123|300],3615.563295,58.085912
726603,INTEL(R) CORE(TM) I3-4150 CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CAL|AMD RADEON(TM) RX 6400|1|4080MB||200],141727.284117,2051.654908
726605,AMD FX(TM)-8150 EIGHT-CORE PROCESSOR [FAMILY 21 MODEL 1 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 980|1|4095MB|52647|300],5594.754237,55.700862
726606,12TH GEN INTEL(R) CORE(TM) I7-12700H [FAMILY 6 MODEL 154 STEPPING 3],[CUDA|NVIDIA GEFORCE RTX 3050 TI LAPTOP GPU|1|4095MB|53141|300][INTEL|INTEL(R) IRIS(R) XE GRAPHICS|1|6427MB||300],52816.645118,678.47666
726609,INTEL(R) CORE(TM) I5-8365U CPU @ 1.60GHZ [FAMILY 6 MODEL 142 STEPPING 12],[INTEL|INTEL(R) UHD GRAPHICS 620|1|3201MB||300],24206.267065,29.525661
726610,INTEL(R) CORE(TM) I5-8259U CPU @ 2.30GHZ [FAMILY 6 MODEL 142 STEPPING 10],[INTEL|INTEL(R) IRIS(R) PLUS GRAPHICS 655|1|6510MB||300],84675.559765,715.400062
726611,INTEL(R) CORE(TM) I3-10100T CPU @ 3.00GHZ [FAMILY 6 MODEL 165 STEPPING 3],[INTEL|INTEL(R) UHD GRAPHICS 630|1|3187MB||300],4746.629146,17.352117
726612,INTEL(R) CORE(TM) I7-10750H CPU @ 2.60GHZ [FAMILY 6 MODEL 165 STEPPING 2],[CUDA|QUADRO P620|1|4095MB|51789|300][INTEL|INTEL(R) UHD GRAPHICS|1|12960MB||300],1010.439957,3.708186
726613,INTEL(R) CORE(TM) I5-5200U CPU @ 2.20GHZ [FAMILY 6 MODEL 61 STEPPING 4],[INTEL|INTEL(R) HD GRAPHICS 5500|1|3233MB||200],24230.363197,115.066234
726614,INTEL(R) CORE(TM) I7-7700HQ CPU @ 2.80GHZ [FAMILY 6 MODEL 158 STEPPING 9],[CUDA|NVIDIA GEFORCE GTX 1050|1|4095MB|52737|300][INTEL|INTEL(R) HD GRAPHICS 630|1|13045MB||300],6268.13794,7.364174
726615,AMD RYZEN 7 6800H WITH RADEON GRAPHICS [FAMILY 25 MODEL 68 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 3060 LAPTOP GPU|1|6143MB|53141|300][CAL|AMD RADEON(TM) GRAPHICS|1|12324MB||200],90382.325061,677.353223
726616,INTEL(R) CORE(TM) I7-9700K CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 13],[CUDA|NVIDIA GEFORCE RTX 2070|1|4095MB|53141|300],203883.942295,1266.917022
726619,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],NONE,3.807261020218e6,1050.633984
726620,INTEL(R) XEON(R) CPU E5-2690 V2 @ 3.00GHZ [FAMILY 6 MODEL 62 STEPPING 4],NONE,1.943521807982e6,600.839268
726622,AMD RYZEN 9 3900X 12-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 2070 SUPER|1|8191MB|51694|300],34751.996615,316.546625
726625,INTEL(R) CORE(TM) I3-10100T CPU @ 3.00GHZ [FAMILY 6 MODEL 165 STEPPING 3],[INTEL|INTEL(R) UHD GRAPHICS 630|1|3175MB||300],1.152886810306e6,7633.797254
726627,11TH GEN INTEL(R) CORE(TM) I7-1185G7 @ 3.00GHZ [FAMILY 6 MODEL 140 STEPPING 1],[INTEL|INTEL(R) IRIS(R) XE GRAPHICS|1|6487MB||300],1782.551497,10.352848
726628,INTEL(R) XEON(R) W-2123 CPU @ 3.60GHZ [FAMILY 6 MODEL 85 STEPPING 4],[CUDA|QUADRO RTX 4000|1|8191MB|51215|300],213116.636213,1559.132733
726630,APPLE M1,[OPENCL_GPU|APPLE M1|1|10922MB|102],277667.235441,33.435188
726631,INTEL(R) CORE(TM) I7-5820K CPU @ 3.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 1050|1|2047MB|51740|300],676.428443,5.723323
726632,INTEL(R) XEON(R) CPU E5-1650 0 @ 3.20GHZ [FAMILY 6 MODEL 45 STEPPING 7],[CUDA|GEFORCE RTX 2060|1|6144MB|45751|102],14638.559574,160.561752
726633,INTEL(R) CORE(TM) I7-8565U CPU @ 1.80GHZ [FAMILY 6 MODEL 142 STEPPING 11],[CUDA|NVIDIA GEFORCE MX230|1|2047MB|51169|300][INTEL|INTEL(R) UHD GRAPHICS 620|1|8132MB||201],194.307963,5.884846
726634,AMD RYZEN 5 3600X 6-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 2070 SUPER|1|8191MB|51694|300],60732.992599,51.093523
